Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID
County,2019-12-28,6.0,CA,6037.0,Los Angeles County,2070332.0,8004298.0,37869265.0,9292409.0,9250348.0,4698190.0,6462899.0,5854687.0,1617433.0,440264.0,183591.0,36205.0,33239.0,06-06037-20191228
County,2019-12-29,6.0,CA,6037.0,Los Angeles County,2308664.0,7765966.0,33984415.0,8226101.0,8531948.0,4265275.0,5662341.0,5141277.0,1453008.0,431081.0,189561.0,40521.0,43302.0,06-06037-20191229
County,2019-12-30,6.0,CA,6037.0,Los Angeles County,1755544.0,8319086.0,40500677.0,9983133.0,10792248.0,5281742.0,6678415.0,5837620.0,1481298.0,299396.0,109315.0,19078.0,18432.0,06-06037-20191230
County,2019-12-31,6.0,CA,6037.0,Los Angeles County,1662524.0,8412106.0,45791341.0,11649365.0,12214890.0,5699267.0,7242033.0,6607408.0,1821332.0,401504.0,119099.0,18393.0,18050.0,06-06037-20191231
County,2020-01-01,6.0,CA,6037.0,Los Angeles County,2332593.0,7772925.0,28408015.0,8012799.0,7171381.0,3303835.0,4100719.0,3878261.0,1256125.0,446348.0,188247.0,34288.0,16012.0,06-06037-20200101
County,2020-01-02,6.0,CA,6037.0,Los Angeles County,1881876.0,8223642.0,35574513.0,10073670.0,8817641.0,4265798.0,5293548.0,5070346.0,1476935.0,366553.0,164673.0,32817.0,12532.0,06-06037-20200102
County,2020-01-03,6.0,CA,6037.0,Los Angeles County,1857894.0,8247624.0,36690443.0,10271645.0,9186799.0,4416158.0,5527622.0,5208659.0,1489918.0,374902.0,166074.0,34326.0,14340.0,06-06037-20200103
County,2020-01-04,6.0,CA,6037.0,Los Angeles County,2032359.0,8073159.0,35376724.0,9922738.0,9090019.0,4319713.0,5236876.0,4743737.0,1398184.0,435070.0,183741.0,31454.0,15192.0,06-06037-20200104
County,2020-01-05,6.0,CA,6037.0,Los Angeles County,2213909.0,7891609.0,31971612.0,8951498.0,8437927.0,3907506.0,4708320.0,4111100.0,1220541.0,386756.0,193807.0,37640.0,16517.0,06-06037-20200105
County,2020-01-06,6.0,CA,6037.0,Los Angeles County,2006711.0,8098807.0,34930264.0,9887123.0,8722407.0,4140017.0,5204322.0,5072120.0,1425685.0,324091.0,115129.0,25379.0,13991.0,06-06037-20200106
County,2020-01-07,6.0,CA,6037.0,Los Angeles County,1866316.0,8239202.0,35279728.0,9924325.0,8713813.0,4213526.0,5328892.0,5148750.0,1473914.0,331566.0,111186.0,22117.0,11639.0,06-06037-20200107
County,2020-01-08,6.0,CA,6037.0,Los Angeles County,1821324.0,8284194.0,35997382.0,10036947.0,8911716.0,4270095.0,5468245.0,5296408.0,1530515.0,337025.0,109586.0,24038.0,12807.0,06-06037-20200108
County,2020-01-09,6.0,CA,6037.0,Los Angeles County,1828733.0,8276785.0,35873309.0,9927683.0,8852675.0,4273674.0,5502815.0,5312065.0,1512755.0,343860.0,111229.0,24367.0,12186.0,06-06037-20200109
County,2020-01-10,6.0,CA,6037.0,Los Angeles County,1788713.0,8316805.0,37757614.0,10480968.0,9462845.0,4587788.0,5770512.0,5397639.0,1528984.0,355564.0,133809.0,27575.0,11930.0,06-06037-20200110
County,2020-01-11,6.0,CA,6037.0,Los Angeles County,1978405.0,8127113.0,35271615.0,9634385.0,9143436.0,4343396.0,5359740.0,4770957.0,1413072.0,416215.0,151874.0,27180.0,11360.0,06-06037-20200111
County,2020-01-12,6.0,CA,6037.0,Los Angeles County,2141461.0,7964057.0,32597327.0,9030540.0,8615083.0,4053313.0,4895536.0,4215349.0,1218845.0,367669.0,158320.0,29468.0,13204.0,06-06037-20200112
County,2020-01-13,6.0,CA,6037.0,Los Angeles County,1867387.0,8238131.0,35814832.0,10253582.0,8937269.0,4255161.0,5347750.0,5119226.0,1461887.0,311853.0,99713.0,18564.0,9827.0,06-06037-20200113
County,2020-01-14,6.0,CA,6037.0,Los Angeles County,1812602.0,8292916.0,36758213.0,10334427.0,9100391.0,4397668.0,5581296.0,5389962.0,1514555.0,314790.0,97312.0,18534.0,9278.0,06-06037-20200114
County,2020-01-15,6.0,CA,6037.0,Los Angeles County,1788182.0,8317336.0,36966098.0,10438675.0,9188376.0,4411646.0,5601965.0,5366783.0,1504681.0,324570.0,97339.0,21354.0,10709.0,06-06037-20200115
County,2020-01-16,6.0,CA,6037.0,Los Angeles County,1803045.0,8302473.0,36817970.0,10388235.0,9152623.0,4349887.0,5547867.0,5374733.0,1522806.0,331252.0,111494.0,25370.0,13703.0,06-06037-20200116
County,2020-01-17,6.0,CA,6037.0,Los Angeles County,1763948.0,8341570.0,38215296.0,10774606.0,9569355.0,4623592.0,5794442.0,5392048.0,1521510.0,353120.0,144581.0,29312.0,12730.0,06-06037-20200117
County,2020-01-18,6.0,CA,6037.0,Los Angeles County,1957252.0,8148266.0,36621872.0,10135480.0,9460486.0,4476798.0,5503940.0,4947302.0,1463877.0,434227.0,161642.0,26888.0,11232.0,06-06037-20200118
County,2020-01-19,6.0,CA,6037.0,Los Angeles County,2162297.0,7943221.0,32725938.0,9255043.0,8512572.0,3966115.0,4870464.0,4244243.0,1267989.0,393448.0,173153.0,30200.0,12711.0,06-06037-20200119
County,2020-01-20,6.0,CA,6037.0,Los Angeles County,2045016.0,8060502.0,33563637.0,9296080.0,8371923.0,4056563.0,5033809.0,4801321.0,1424626.0,378821.0,155637.0,31658.0,13199.0,06-06037-20200120
County,2020-01-21,6.0,CA,6037.0,Los Angeles County,1871836.0,8233682.0,36050639.0,10243890.0,8910577.0,4270660.0,5433211.0,5222568.0,1503274.0,324361.0,105846.0,23651.0,12601.0,06-06037-20200121
County,2020-01-22,6.0,CA,6037.0,Los Angeles County,1831828.0,8273690.0,36784981.0,10368831.0,9090696.0,4374032.0,5624629.0,5353606.0,1523317.0,320779.0,96075.0,22049.0,10967.0,06-06037-20200122
County,2020-01-23,6.0,CA,6037.0,Los Angeles County,1822667.0,8282851.0,37598408.0,10798758.0,9310652.0,4446331.0,5644445.0,5380120.0,1536998.0,330267.0,113317.0,25212.0,12308.0,06-06037-20200123
County,2020-01-24,6.0,CA,6037.0,Los Angeles County,1754929.0,8350589.0,39189090.0,11140012.0,9881257.0,4730961.0,5883381.0,5500660.0,1513387.0,355331.0,145241.0,27220.0,11640.0,06-06037-20200124
County,2020-01-25,6.0,CA,6037.0,Los Angeles County,1941300.0,8164218.0,36699628.0,10199451.0,9385700.0,4487922.0,5569643.0,4956397.0,1497363.0,414469.0,153687.0,23857.0,11139.0,06-06037-20200125
County,2020-01-26,6.0,CA,6037.0,Los Angeles County,2117437.0,7988081.0,33304320.0,9328940.0,8714695.0,4116561.0,5003811.0,4267051.0,1259144.0,392995.0,175021.0,32517.0,13585.0,06-06037-20200126
County,2020-01-27,6.0,CA,6037.0,Los Angeles County,1858531.0,8246987.0,36596010.0,10546033.0,9124668.0,4350266.0,5439499.0,5197334.0,1480477.0,318477.0,105326.0,22177.0,11753.0,06-06037-20200127
County,2020-01-28,6.0,CA,6037.0,Los Angeles County,1830584.0,8274934.0,36917785.0,10494283.0,9197267.0,4393069.0,5579576.0,5316894.0,1489294.0,317694.0,96962.0,20846.0,11900.0,06-06037-20200128
County,2020-01-29,6.0,CA,6037.0,Los Angeles County,1813222.0,8292296.0,36838116.0,10404006.0,9159607.0,4377699.0,5579275.0,5366178.0,1509524.0,314155.0,94532.0,22530.0,10610.0,06-06037-20200129
County,2020-01-30,6.0,CA,6037.0,Los Angeles County,1834077.0,8271441.0,36067890.0,10208320.0,8711403.0,4226803.0,5426158.0,5230936.0,1676198.0,362938.0,153489.0,44057.0,27588.0,06-06037-20200130
County,2020-01-31,6.0,CA,6037.0,Los Angeles County,1799240.0,8306278.0,37524060.0,10574458.0,9330738.0,4447728.0,5623665.0,5218310.0,1654894.0,401012.0,190184.0,50668.0,32403.0,06-06037-20200131
County,2020-02-01,6.0,CA,6037.0,Los Angeles County,1955353.0,8150165.0,36080379.0,10046658.0,9218828.0,4356764.0,5395682.0,4766694.0,1587748.0,437112.0,192587.0,47109.0,31197.0,06-06037-20200201
County,2020-02-02,6.0,CA,6037.0,Los Angeles County,2173949.0,7931569.0,31228017.0,8652066.0,8123220.0,3681848.0,4581169.0,4099308.0,1399923.0,417966.0,191895.0,49745.0,30877.0,06-06037-20200202
County,2020-02-03,6.0,CA,6037.0,Los Angeles County,1928301.0,8177217.0,34491789.0,9687300.0,8408187.0,4044331.0,5190781.0,4904642.0,1623900.0,370794.0,178313.0,50232.0,33309.0,06-06037-20200203
County,2020-02-04,6.0,CA,6037.0,Los Angeles County,1898490.0,8207028.0,34415018.0,9596811.0,8265213.0,4017989.0,5234761.0,5071722.0,1625949.0,368034.0,151788.0,46532.0,36219.0,06-06037-20200204
County,2020-02-05,6.0,CA,6037.0,Los Angeles County,1888593.0,8216925.0,35173919.0,9929863.0,8552135.0,4153127.0,5259945.0,5078459.0,1601409.0,370868.0,141721.0,49507.0,36885.0,06-06037-20200205
County,2020-02-06,6.0,CA,6037.0,Los Angeles County,1884876.0,8220642.0,35631821.0,10023543.0,8727344.0,4225138.0,5291102.0,5179404.0,1595176.0,367975.0,133538.0,50851.0,37750.0,06-06037-20200206
County,2020-02-07,6.0,CA,6037.0,Los Angeles County,1874664.0,8230854.0,36791108.0,10281664.0,9207352.0,4436633.0,5502379.0,5173162.0,1573129.0,382356.0,149011.0,50422.0,35000.0,06-06037-20200207
County,2020-02-08,6.0,CA,6037.0,Los Angeles County,2059371.0,8046147.0,33948398.0,9240792.0,8679378.0,4134751.0,5063431.0,4659644.0,1496254.0,436591.0,162126.0,43154.0,32277.0,06-06037-20200208
County,2020-02-09,6.0,CA,6037.0,Los Angeles County,2569751.0,7535767.0,29165302.0,7837268.0,7637763.0,3616951.0,4310538.0,3858008.0,1247810.0,393174.0,167688.0,53083.0,43019.0,06-06037-20200209
County,2020-02-10,6.0,CA,6037.0,Los Angeles County,1973926.0,8131592.0,35843391.0,9893410.0,8753838.0,4284186.0,5376537.0,5203993.0,1698877.0,391331.0,140191.0,54090.0,46938.0,06-06037-20200210
County,2020-02-11,6.0,CA,6037.0,Los Angeles County,1843717.0,8261801.0,36289821.0,9935241.0,8890500.0,4353604.0,5472528.0,5315143.0,1707033.0,388673.0,129093.0,51326.0,46680.0,06-06037-20200211
County,2020-02-12,6.0,CA,6037.0,Los Angeles County,1909696.0,8195822.0,37690952.0,10346117.0,9290267.0,4529621.0,5624207.0,5486818.0,1767186.0,406136.0,133290.0,55777.0,51533.0,06-06037-20200212
County,2020-02-13,6.0,CA,6037.0,Los Angeles County,1935203.0,8170315.0,37559668.0,10345450.0,9299728.0,4546118.0,5478507.0,5461766.0,1747869.0,419227.0,147088.0,60561.0,53354.0,06-06037-20200213
County,2020-02-14,6.0,CA,6037.0,Los Angeles County,1839481.0,8266037.0,40488220.0,11108641.0,10147203.0,4982223.0,5976631.0,5703626.0,1790184.0,455412.0,195966.0,67285.0,61049.0,06-06037-20200214
County,2020-02-15,6.0,CA,6037.0,Los Angeles County,2047220.0,8058298.0,37949025.0,10297148.0,9511785.0,4631406.0,5602027.0,5271845.0,1740424.0,543411.0,234624.0,61965.0,54390.0,06-06037-20200215
County,2020-02-16,6.0,CA,6037.0,Los Angeles County,2194659.0,7910859.0,34529754.0,9445410.0,8759804.0,4256412.0,5036523.0,4640723.0,1550124.0,497462.0,228372.0,63004.0,51920.0,06-06037-20200216
County,2020-02-17,6.0,CA,6037.0,Los Angeles County,2682363.0,7423155.0,30105975.0,8238055.0,7461466.0,3661636.0,4353587.0,4271120.0,1417007.0,405865.0,195036.0,58548.0,43655.0,06-06037-20200217
County,2020-02-18,6.0,CA,6037.0,Los Angeles County,1933051.0,8172467.0,37948892.0,10595239.0,9272002.0,4518399.0,5572996.0,5547895.0,1752632.0,416665.0,158281.0,61819.0,52964.0,06-06037-20200218
County,2020-02-19,6.0,CA,6037.0,Los Angeles County,1820804.0,8284714.0,39152137.0,11059116.0,9407848.0,4615721.0,5771209.0,5837115.0,1797452.0,410457.0,150038.0,58826.0,44355.0,06-06037-20200219
County,2020-02-20,6.0,CA,6037.0,Los Angeles County,1853832.0,8251686.0,38447260.0,10825207.0,9147531.0,4498250.0,5796090.0,5658874.0,1807286.0,418420.0,190284.0,60969.0,44349.0,06-06037-20200220
County,2020-02-21,6.0,CA,6037.0,Los Angeles County,1851057.0,8254461.0,39944607.0,11246814.0,9578942.0,4691291.0,5974819.0,5733410.0,1859953.0,488454.0,241109.0,77258.0,52557.0,06-06037-20200221
County,2020-02-22,6.0,CA,6037.0,Los Angeles County,1827435.0,8278083.0,37818953.0,10473774.0,9287634.0,4561823.0,5716558.0,5159583.0,1725167.0,511051.0,262160.0,70743.0,50460.0,06-06037-20200222
County,2020-02-23,6.0,CA,6037.0,Los Angeles County,2204342.0,7901176.0,34975771.0,9633319.0,9057791.0,4292928.0,5211257.0,4594590.0,1428727.0,457468.0,224310.0,49402.0,25979.0,06-06037-20200223
County,2020-02-24,6.0,CA,6037.0,Los Angeles County,1970766.0,8134752.0,38396284.0,10773482.0,9705193.0,4614955.0,5743416.0,5458773.0,1575631.0,341233.0,128008.0,31160.0,24433.0,06-06037-20200224
County,2020-02-25,6.0,CA,6037.0,Los Angeles County,1847988.0,8257530.0,35990770.0,10321747.0,8881110.0,4254745.0,5388828.0,5149891.0,1493162.0,331315.0,116337.0,27229.0,26406.0,06-06037-20200225
County,2020-02-26,6.0,CA,6037.0,Los Angeles County,1469164.0,8636354.0,43031242.0,11925640.0,11401040.0,5423126.0,6535454.0,5844180.0,1467276.0,291327.0,107524.0,23243.0,12432.0,06-06037-20200226
County,2020-02-27,6.0,CA,6037.0,Los Angeles County,1795356.0,8310162.0,39409628.0,11212308.0,9774421.0,4670620.0,5922810.0,5675630.0,1617181.0,353657.0,130716.0,29121.0,23164.0,06-06037-20200227
County,2020-02-28,6.0,CA,6037.0,Los Angeles County,1759050.0,8346468.0,41927945.0,12028506.0,10663949.0,5004663.0,6235372.0,5737775.0,1651212.0,388659.0,161633.0,32818.0,23358.0,06-06037-20200228
County,2020-02-29,6.0,CA,6037.0,Los Angeles County,1906202.0,8199316.0,40338891.0,11154813.0,10452830.0,4929388.0,6028345.0,5410196.0,1655373.0,476311.0,182329.0,29126.0,20180.0,06-06037-20200229
County,2020-03-01,6.0,CA,6037.0,Los Angeles County,2080614.0,8024904.0,33473470.0,9343096.0,8872891.0,4124610.0,4938576.0,4256808.0,1287707.0,403758.0,189234.0,37094.0,19696.0,06-06037-20200301
County,2020-03-02,6.0,CA,6037.0,Los Angeles County,1899859.0,8205659.0,34471202.0,10127137.0,8724323.0,4013753.0,5007299.0,4766977.0,1362328.0,310071.0,111209.0,23748.0,24357.0,06-06037-20200302
County,2020-03-03,6.0,CA,6037.0,Los Angeles County,1816399.0,8289119.0,34297632.0,10075048.0,8326293.0,3935486.0,4969218.0,4919814.0,1529089.0,356711.0,126807.0,39743.0,19423.0,06-06037-20200303
County,2020-03-04,6.0,CA,6037.0,Los Angeles County,1877709.0,8227809.0,33988716.0,9662039.0,8177332.0,3959052.0,5085532.0,5028775.0,1511497.0,382426.0,126464.0,37780.0,17819.0,06-06037-20200304
County,2020-03-05,6.0,CA,6037.0,Los Angeles County,1740509.0,8365009.0,33889845.0,9664040.0,8102808.0,3982492.0,5052350.0,5002413.0,1522575.0,370481.0,136569.0,37301.0,18816.0,06-06037-20200305
County,2020-03-06,6.0,CA,6037.0,Los Angeles County,1767070.0,8338448.0,35571950.0,10026705.0,8678858.0,4195632.0,5360298.0,5147229.0,1547269.0,390597.0,162513.0,43379.0,19470.0,06-06037-20200306
County,2020-03-07,6.0,CA,6037.0,Los Angeles County,1918952.0,8186566.0,35327355.0,9910575.0,8902313.0,4236358.0,5229636.0,4850832.0,1491317.0,452802.0,190120.0,42317.0,21085.0,06-06037-20200307
County,2020-03-08,6.0,CA,6037.0,Los Angeles County,2207246.0,7898272.0,30708197.0,8618916.0,7780008.0,3682299.0,4507989.0,4155690.0,1285266.0,418552.0,191559.0,47161.0,20757.0,06-06037-20200308
County,2020-03-09,6.0,CA,6037.0,Los Angeles County,1922590.0,8182928.0,33317422.0,9530509.0,8076352.0,3864631.0,4913675.0,4920195.0,1468044.0,362357.0,129456.0,34941.0,17262.0,06-06037-20200309
County,2020-03-10,6.0,CA,6037.0,Los Angeles County,1938558.0,8166960.0,31843561.0,8786893.0,7772713.0,3737031.0,4845605.0,4781293.0,1412598.0,326473.0,129021.0,34446.0,17488.0,06-06037-20200310
County,2020-03-11,6.0,CA,6037.0,Los Angeles County,1807143.0,8298375.0,39956848.0,11912249.0,9726866.0,4689064.0,5688210.0,5575453.0,1645145.0,440194.0,168575.0,65340.0,45752.0,06-06037-20200311
County,2020-03-12,6.0,CA,6037.0,Los Angeles County,1901024.0,8204494.0,37546403.0,11031828.0,9082395.0,4303090.0,5335692.0,5271088.0,1662189.0,474617.0,270434.0,74062.0,41008.0,06-06037-20200312
County,2020-03-13,6.0,CA,6037.0,Los Angeles County,1876269.0,8229249.0,41047944.0,12335889.0,10466722.0,4802284.0,5785791.0,5305889.0,1582836.0,427635.0,236882.0,62231.0,41785.0,06-06037-20200313
County,2020-03-14,6.0,CA,6037.0,Los Angeles County,2291760.0,7813758.0,36344544.0,10648478.0,9511373.0,4228329.0,4979929.0,4609427.0,1467029.0,446429.0,321128.0,81621.0,50801.0,06-06037-20200314
County,2020-03-15,6.0,CA,6037.0,Los Angeles County,2774800.0,7330718.0,27694480.0,7958750.0,7682416.0,3333833.0,3809307.0,3313210.0,986437.0,346719.0,202122.0,41598.0,20088.0,06-06037-20200315
County,2020-03-16,6.0,CA,6037.0,Los Angeles County,2430929.0,7674589.0,29952012.0,8503074.0,7486005.0,3416031.0,4256243.0,4289940.0,1383797.0,368226.0,187179.0,39072.0,22445.0,06-06037-20200316
County,2020-03-17,6.0,CA,6037.0,Los Angeles County,2746644.0,7358874.0,27358529.0,7590261.0,6651751.0,3121764.0,3934600.0,4155564.0,1311007.0,349049.0,187954.0,37639.0,18940.0,06-06037-20200317
County,2020-03-18,6.0,CA,6037.0,Los Angeles County,2925471.0,7180047.0,25976382.0,7002260.0,6290884.0,2891388.0,3775266.0,4086506.0,1338311.0,354689.0,171961.0,42243.0,22874.0,06-06037-20200318
County,2020-03-19,6.0,CA,6037.0,Los Angeles County,2975084.0,7130434.0,25199513.0,6825224.0,6152069.0,2842390.0,3660195.0,3900661.0,1240056.0,349050.0,166593.0,40820.0,22455.0,06-06037-20200319
County,2020-03-20,6.0,CA,6037.0,Los Angeles County,3052610.0,7052908.0,25143595.0,6891880.0,6348719.0,2789467.0,3570055.0,3728683.0,1216609.0,352846.0,178992.0,39122.0,27222.0,06-06037-20200320
County,2020-03-21,6.0,CA,6037.0,Los Angeles County,3343429.0,6762089.0,23080970.0,6565385.0,6317023.0,2661864.0,3107974.0,2907749.0,943424.0,318624.0,184498.0,46818.0,27611.0,06-06037-20200321
County,2020-03-22,6.0,CA,6037.0,Los Angeles County,3249396.0,6856122.0,19366741.0,5513089.0,5495059.0,2274530.0,2514989.0,2337230.0,732482.0,268834.0,161648.0,43329.0,25551.0,06-06037-20200322
County,2020-03-23,6.0,CA,6037.0,Los Angeles County,2958933.0,7146585.0,20790517.0,5708588.0,5195396.0,2326146.0,2917283.0,3106018.0,1038818.0,301634.0,144357.0,32472.0,19805.0,06-06037-20200323
County,2020-03-24,6.0,CA,6037.0,Los Angeles County,3002881.0,7102637.0,20818146.0,5776596.0,5188114.0,2243322.0,2859826.0,3167258.0,1067507.0,318551.0,138924.0,37717.0,20331.0,06-06037-20200324
County,2020-03-25,6.0,CA,6037.0,Los Angeles County,3018950.0,7086568.0,20700151.0,5795037.0,5119501.0,2223398.0,2869505.0,3073901.0,1112980.0,313066.0,137514.0,37713.0,17536.0,06-06037-20200325
County,2020-03-26,6.0,CA,6037.0,Los Angeles County,3029653.0,7075865.0,21144159.0,6005918.0,5225870.0,2249549.0,2966003.0,3137096.0,1072264.0,301756.0,133593.0,35775.0,16335.0,06-06037-20200326
County,2020-03-27,6.0,CA,6037.0,Los Angeles County,3003670.0,7101848.0,21268839.0,5927447.0,5308585.0,2367294.0,2919321.0,3112053.0,1109694.0,328941.0,142979.0,35912.0,16613.0,06-06037-20200327
County,2020-03-28,6.0,CA,6037.0,Los Angeles County,3202444.0,6903074.0,20037384.0,5664839.0,5513765.0,2343986.0,2687531.0,2469087.0,870089.0,284827.0,138838.0,42722.0,21700.0,06-06037-20200328
County,2020-03-29,6.0,CA,6037.0,Los Angeles County,3426138.0,6679380.0,18102406.0,5154568.0,5169857.0,2083274.0,2357432.0,2095656.0,769053.0,271828.0,139137.0,40081.0,21520.0,06-06037-20200329
County,2020-03-30,6.0,CA,6037.0,Los Angeles County,3033570.0,7071948.0,20623443.0,5758740.0,5174853.0,2269599.0,2831584.0,3013172.0,1081896.0,312390.0,129121.0,33489.0,18599.0,06-06037-20200330
County,2020-03-31,6.0,CA,6037.0,Los Angeles County,3072394.0,7033124.0,20241435.0,5511518.0,4959137.0,2224348.0,2849354.0,3081643.0,1112597.0,315962.0,131287.0,39087.0,16502.0,06-06037-20200331
County,2020-04-01,6.0,CA,6037.0,Los Angeles County,3025233.0,7080285.0,21201430.0,5938744.0,5363144.0,2312071.0,2907213.0,3098264.0,1096120.0,310825.0,128801.0,31022.0,15226.0,06-06037-20200401
County,2020-04-02,6.0,CA,6037.0,Los Angeles County,3056777.0,7048741.0,20574383.0,5703585.0,5136296.0,2254117.0,2821177.0,3064696.0,1060694.0,337596.0,141074.0,38616.0,16532.0,06-06037-20200402
County,2020-04-03,6.0,CA,6037.0,Los Angeles County,2976398.0,7129120.0,21859646.0,6132115.0,5684450.0,2406068.0,3037932.0,3048038.0,1061264.0,315850.0,126979.0,33126.0,13824.0,06-06037-20200403
County,2020-04-04,6.0,CA,6037.0,Los Angeles County,3247209.0,6858309.0,19928992.0,5534343.0,5589414.0,2356556.0,2706813.0,2464795.0,802182.0,282302.0,137312.0,36956.0,18319.0,06-06037-20200404
County,2020-04-05,6.0,CA,6037.0,Los Angeles County,3461637.0,6643881.0,17911326.0,5066274.0,5194178.0,2093595.0,2356967.0,2044145.0,692507.0,260822.0,142674.0,39106.0,21058.0,06-06037-20200405
County,2020-04-06,6.0,CA,6037.0,Los Angeles County,3174637.0,6930881.0,20415352.0,5517963.0,5404707.0,2283757.0,2892786.0,2970567.0,958700.0,253881.0,101488.0,20883.0,10620.0,06-06037-20200406
County,2020-04-07,6.0,CA,6037.0,Los Angeles County,3068680.0,7036838.0,21550842.0,5989008.0,5430613.0,2422362.0,3049512.0,3203289.0,1027497.0,288126.0,109279.0,21406.0,9750.0,06-06037-20200407
County,2020-04-08,6.0,CA,6037.0,Los Angeles County,3069287.0,7036231.0,21310759.0,5939122.0,5408500.0,2414779.0,2990638.0,3116822.0,1012051.0,284122.0,111205.0,23168.0,10352.0,06-06037-20200408
County,2020-04-09,6.0,CA,6037.0,Los Angeles County,3141195.0,6964323.0,20478265.0,5517151.0,5172043.0,2275125.0,2917236.0,3159842.0,1005624.0,275351.0,119696.0,26338.0,9859.0,06-06037-20200409
County,2020-04-10,6.0,CA,6037.0,Los Angeles County,2982610.0,7122908.0,22112709.0,6197360.0,5782895.0,2510102.0,3121469.0,3069939.0,1009761.0,264490.0,120087.0,24792.0,11814.0,06-06037-20200410
County,2020-04-11,6.0,CA,6037.0,Los Angeles County,3142246.0,6963272.0,22180157.0,6469855.0,6247650.0,2626205.0,3012637.0,2613401.0,809045.0,254550.0,106679.0,27228.0,12907.0,06-06037-20200411
County,2020-04-12,6.0,CA,6037.0,Los Angeles County,3644862.0,6460656.0,16902637.0,4948308.0,4952191.0,1890719.0,2202888.0,1949474.0,585221.0,221165.0,115831.0,24978.0,11862.0,06-06037-20200412
County,2020-04-13,6.0,CA,6037.0,Los Angeles County,3097321.0,7008197.0,21131011.0,5656790.0,5444354.0,2415882.0,3062849.0,3121871.0,1019682.0,276972.0,106253.0,19295.0,7063.0,06-06037-20200413
County,2020-04-14,6.0,CA,6037.0,Los Angeles County,3013850.0,7091668.0,20665808.0,5667773.0,5493611.0,2104031.0,2727987.0,3095101.0,1067559.0,316852.0,129883.0,43409.0,19602.0,06-06037-20200414
County,2020-04-15,6.0,CA,6037.0,Los Angeles County,2913922.0,7191596.0,22231564.0,6104662.0,5983926.0,2354142.0,3021980.0,3240740.0,1021532.0,315997.0,129726.0,37225.0,21634.0,06-06037-20200415
County,2020-04-16,6.0,CA,6037.0,Los Angeles County,3051518.0,7054000.0,22322117.0,6126810.0,5980007.0,2447454.0,3089472.0,3236276.0,978686.0,280871.0,132720.0,32232.0,17589.0,06-06037-20200416
County,2020-04-17,6.0,CA,6037.0,Los Angeles County,2818737.0,7286781.0,23183601.0,6437500.0,6188347.0,2520602.0,3168249.0,3303064.0,1054210.0,295319.0,154127.0,37136.0,25047.0,06-06037-20200417
County,2020-04-18,6.0,CA,6037.0,Los Angeles County,3090776.0,7014742.0,22504848.0,6244457.0,6548906.0,2476684.0,3004863.0,2856009.0,866913.0,285857.0,156560.0,37394.0,27205.0,06-06037-20200418
County,2020-04-19,6.0,CA,6037.0,Los Angeles County,3164932.0,6940586.0,20030643.0,5787272.0,6125796.0,2134608.0,2476649.0,2321449.0,691265.0,269543.0,156207.0,42064.0,25790.0,06-06037-20200419
County,2020-04-20,6.0,CA,6037.0,Los Angeles County,2766829.0,7338689.0,23808727.0,6607687.0,6458021.0,2378836.0,3272502.0,3506200.0,1076987.0,317922.0,129270.0,37724.0,23578.0,06-06037-20200420
County,2020-04-21,6.0,CA,6037.0,Los Angeles County,2912606.0,7192912.0,22802184.0,6286166.0,5740338.0,2578644.0,3206676.0,3385206.0,1134063.0,299803.0,135132.0,26268.0,9888.0,06-06037-20200421
County,2020-04-22,6.0,CA,6037.0,Los Angeles County,2903894.0,7201624.0,23114159.0,6284829.0,5862669.0,2565103.0,3296618.0,3486156.0,1143465.0,307041.0,132299.0,26477.0,9502.0,06-06037-20200422
County,2020-04-23,6.0,CA,6037.0,Los Angeles County,2916100.0,7189418.0,22814631.0,6178269.0,5691169.0,2530577.0,3293747.0,3505835.0,1130990.0,311242.0,132763.0,29234.0,10805.0,06-06037-20200423
County,2020-04-24,6.0,CA,6037.0,Los Angeles County,2873647.0,7231871.0,23857799.0,6469995.0,6077596.0,2696465.0,3454224.0,3543151.0,1129808.0,317000.0,132486.0,27442.0,9632.0,06-06037-20200424
County,2020-04-25,6.0,CA,6037.0,Los Angeles County,3041189.0,7064329.0,22858765.0,6162344.0,6412207.0,2750449.0,3205741.0,2890851.0,935347.0,325831.0,135611.0,29547.0,10837.0,06-06037-20200425
County,2020-04-26,6.0,CA,6037.0,Los Angeles County,3240734.0,6864784.0,20923924.0,5701601.0,6087013.0,2519227.0,2789955.0,2522246.0,830672.0,297688.0,135010.0,28853.0,11659.0,06-06037-20200426
County,2020-04-27,6.0,CA,6037.0,Los Angeles County,2877699.0,7227819.0,23280985.0,6208161.0,5916698.0,2686939.0,3367217.0,3512818.0,1132697.0,304096.0,120222.0,22818.0,9319.0,06-06037-20200427
County,2020-04-28,6.0,CA,6037.0,Los Angeles County,2885507.0,7220011.0,23445377.0,6379115.0,5885649.0,2690213.0,3363216.0,3511474.0,1146495.0,308885.0,125259.0,26039.0,9032.0,06-06037-20200428
